created_at,id_str,text,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,hashtags,user_mentions,user_mentions_ids,user_id_str,user_screen_name,user_location,user_description,user_followers_count,user_friends_count,user_listed_count,user_created_at,user_verified,created_at_dt,polarity
Thu Jul 29 23:59:30 +0000 2021,1420896799309668352,"RT @smusyoka: Athletics, here we go 🇰🇪. #teamKenya #Tokyo2020 #Olympics https://t.co/YAzaAYWGXt","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,4,0,False,False,False,en,teamKenya;Tokyo2020;Olympics,smusyoka,28579644,71272842,Canduh_,"Nairobi,Kenya",Resident of Stormalong Harbor. Searching for Candied Island || Mjengo Lady,16304,3043,95,Thu Sep 03 14:56:14 +0000 2009,False,2021-07-29 23:59:30,0.0
Thu Jul 29 23:59:31 +0000 2021,1420896802694258689,"RT @Reuters: Simone Biles who won four gold medals at the 2016 Rio Olympics, cited the need to prioritize on mental health as the reason fo…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,24,0,False,False,,en,,Reuters,1652541,926724656853278720,JV__neumann,日本,是々非々です。,128,529,0,Sat Nov 04 08:15:50 +0000 2017,False,2021-07-29 23:59:31,-0.1
Thu Jul 29 23:59:32 +0000 2021,1420896807064846344,"RT @Goodable: Later that year, she was invited to the national trials, where she finished first.

They told her she’d be going to Rio to co…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,11,0,False,False,,en,,Goodable,1160957211369230343,853722212741898240,care_3419,,,99,515,0,Sun Apr 16 21:30:11 +0000 2017,False,2021-07-29 23:59:32,0.125
Thu Jul 29 23:59:32 +0000 2021,1420896807794610178,"RT @karaswisher: Superb piece by Sally Jenkins: Simone Biles was abandoned by American Olympic officials, and the torment hasn’t stopped ht…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,265,0,False,False,,en,,karaswisher,5763262,20029872,dakini_3,"Seattle, WA",D.A.R. descendant of samuel huntington signer of the Declaration of Independence and jacob broom signer of The Constitution. augmented & vr pioneer,4127,4994,368,Wed Feb 04 05:40:26 +0000 2009,False,2021-07-29 23:59:32,0.5
Thu Jul 29 23:59:32 +0000 2021,1420896809090654209,"Go Philippines! / Tokyo Olympics! https://t.co/fBj2xJZIo0 Kia Ora Everyone! In Literacy, we were learning about Tok… https://t.co/8ilHdNfoXj","<a href=""https://www.stfrancischch.school.nz"" rel=""nofollow"">TwitterfeedTAT</a>",,,,,,,,,,False,0,0,False,False,False,en,,,,1055549673925038080,TeAraTuhura,,,42,0,0,Thu Oct 25 20:00:28 +0000 2018,False,2021-07-29 23:59:32,0.0
Thu Jul 29 23:59:32 +0000 2021,1420896809136885764,RT @mackgmillz: how dare the olympics make me miss volleyball,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,1,0,False,False,,en,,mackgmillz,3278951299,935839158,marleyymariie,,,212,286,1,Fri Nov 09 01:22:32 +0000 2012,False,2021-07-29 23:59:32,0.0
Thu Jul 29 23:59:33 +0000 2021,1420896809615085571,"man.
it's during the olympics that i get really proud to be an American just in the sense that it's really amazing… https://t.co/YgphAlRMO3","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,2,False,False,,en,,,,26429744,notquitewhite,"a dance floor, somewhere",i prefer my kisses hershey,650,510,48,Wed Mar 25 04:27:04 +0000 2009,False,2021-07-29 23:59:33,0.3333333333333333
Thu Jul 29 23:59:33 +0000 2021,1420896810667855880,injection status 'culled from health histories. https://t.co/ifd2ZPaIV2 https://t.co/7rnXAOj9Cf,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,,,,2783538092,troothmonstah,tinfoilhatsville,the real terrorists are scared of truth creating laws to hide their criminal acts and moral bankruptcy,1519,733,51,Mon Sep 01 05:29:50 +0000 2014,False,2021-07-29 23:59:33,0.0
Thu Jul 29 23:59:33 +0000 2021,1420896811158368265,"RT @TeamINAOfficial: It's okay, Koh!!

Thank you so much for your fight!

Team INA tetep juara di hati kok 🇮🇩

#TeamINA #BeGreaTogether #Be…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,3,0,False,False,,en,TeamINA;BeGreaTogether,TeamINAOfficial,1406829255967744000,1402576028141191173,PGekyun,,Bahagia terus,681,686,0,Wed Jun 09 10:39:36 +0000 2021,False,2021-07-29 23:59:33,0.515625
Thu Jul 29 23:59:34 +0000 2021,1420896817273737221,"RT @pharaohdudee: Age 23,First time olympics, already in Top 16, fighting against one of the best players known. 

You’ve already given you…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,19628,0,False,False,,en,,pharaohdudee,457330094,2914351765,znularffn_,Selangor ,#ouranophile,438,178,1,Sun Nov 30 04:09:30 +0000 2014,False,2021-07-29 23:59:34,0.75
Thu Jul 29 23:59:34 +0000 2021,1420896815629717510,"RT @dog_feelings: i made a list of events. i think should be added. to the olympics

2. the 100m hardwood floor slide 
9. least time betwee…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,6185,0,False,False,,en,,dog_feelings,846137120209190912,1246488695387160577,eRiKa_dkdcdgf,その辺,20↑腐/猫・進撃・呪術/迷子RTいっぱいします/ナナミンとお兄ちゃんが大好き/支部でお話書いてる/1日1話の垢→(@erikaisnothere)/ヘッダーはすーぷらさんにいただいた『れっぱんvsでび』,209,168,4,Sat Apr 04 17:24:31 +0000 2020,False,2021-07-29 23:59:34,-0.3
Thu Jul 29 23:59:34 +0000 2021,1420896815264657410,"RT @Badminton_Asia: Which men's and women's doubles will move to the next round? Which mixed pair will make it to the finals?

Read more: h…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,3,0,False,False,,en,,Badminton_Asia,969813855000932352,731149402165780480,m_1926ai,,ランニング女子🥰 タカマツペア大好き バレー、バドミントン、卓球、スケート、競泳、体操、♡タカマツペア、希望ちゃん、茜ちゃん大好き💕 スケート、真央ちゃん、昌磨くん、羽生くん🥰🥰,500,1106,3,Fri May 13 15:49:36 +0000 2016,False,2021-07-29 23:59:34,0.075
Thu Jul 29 23:59:35 +0000 2021,1420896817839951876,@PTPJacob @CF3234 @PTPHockey Back to back gold medals 🏅 by Canadian staff and GM. Stellar choices. 1998 .. not so m… https://t.co/IkNM1WvyyI,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.4208963350336184e+18,1420896335033618434,539474492.0,539474492,KJ_Lups,,,,,False,0,0,False,False,,en,,PTPJacob;CF3234;PTPHockey,37520083;394166440;1136786957449814016,539474492,KJ_Lups,"Calgary, AB","@mountroyal4u BCast Alum | Fla Panthers, Cowboys, Zags | PGA | UFC | BB &Survivor | Larry David 👑 is King | TV 📺 & Horror/Suspense Film 🎥 Fan",210,198,14,Wed Mar 28 23:22:29 +0000 2012,False,2021-07-29 23:59:35,0.08333333333333333
Thu Jul 29 23:59:35 +0000 2021,1420896818708189184,"RT @EXOSocialSquad: Sheep by @layzhang was played on 2020 Tokyo Olympics. 

#LAY #레이 #EXO #엑소 @weareoneEXO","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,95,0,False,False,,en,LAY;레이;EXO;엑소,EXOSocialSquad;layzhang;weareoneEXO,1048987218487005185;1004014036927709185;873115441303924736,1291295232022253568,kim_kaixx,EXO PLANET,"earth? no bish, i live in exo planet.
@weareoneEXO",1375,1521,2,Thu Aug 06 08:49:25 +0000 2020,False,2021-07-29 23:59:35,0.0
Thu Jul 29 23:59:35 +0000 2021,1420896819035348994,"RT @TypicalMsian: My man gave up on love at age 16 to focus on Badminton. 

7 years later, he won All England title and reached Ro16 in the…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,True,17212,0,False,False,,en,,TypicalMsian,723432186,901732752,this_is_daus,Johor Bahru,"Pukul 10.30 dah tido
*NAR ❤️*",426,443,1,Wed Oct 24 12:33:57 +0000 2012,False,2021-07-29 23:59:35,0.25
Thu Jul 29 23:59:35 +0000 2021,1420896820432044037,"RT @Tokyo2020: Day 7⃣ | Athletes to Watch @Olympics #Tokyo2020

▶️@emma_mckeon 🇦🇺
▶️Mohammad Ahsan 🇮🇩
▶️@SifanHassan 🇳🇱 

#UnitedByEmotion…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,802,0,False,False,,en,Tokyo2020;UnitedByEmotion,Tokyo2020;Olympics;emma_mckeon;SifanHassan,2249745696;52422878;584220239;2742557301,1275617523870785537,Bgus_hrmawn,"Cilacap Utara, Indonesia","Email: bagushermawan468@gmail.com
Updates New Retweet & Likes 🔃 & ❤   👇👇👇       #Tokyo2020 #Olympics #Paralympics #INA.",36,986,0,Wed Jun 24 02:31:47 +0000 2020,False,2021-07-29 23:59:35,0.0
Thu Jul 29 23:59:36 +0000 2021,1420896822739062785,RT @CNBC: Here's how much Olympic athletes earn for winning medals https://t.co/GkZIeQY0UC,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,,,,,,,False,161,0,False,False,False,en,,CNBC,20402945,1693990502,silelf,USA and UK,"Writer. Author. PhD. Occasional academic. Interested in technology (internet and telecoms), economics and societal issues. Loves cats and dogs",472,1861,109,Fri Aug 23 14:25:29 +0000 2013,False,2021-07-29 23:59:36,0.35
Thu Jul 29 23:59:36 +0000 2021,1420896823363837954,"RT @jayushke: They were playing Yuri!!on Ice ost at dressage!!
#Olympics #OlympicGames #EquestrianDressage #Equestrian #Tokyo2020 https://t…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,141,0,False,False,,en,Olympics;OlympicGames;EquestrianDressage;Equestrian;Tokyo2020,jayushke,280589343,1051540039103127554,AnielkaEla,Mexico,she/her - 20 y/o - NSFW🔞- esp/eng -Captive Prince + danmei,218,362,5,Sun Oct 14 18:27:36 +0000 2018,False,2021-07-29 23:59:36,0.0
Thu Jul 29 23:59:36 +0000 2021,1420896824043393024,really embarrassing how much joy I get out of watching the Olympics. let’s get on with abolishing it already so I never have to feel guilty,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,20,False,False,,en,,,,1450137294,tmavuram,"Cambridge, MA","solidarity forever, #PassthePROAct | 👩🏽‍💻 @act_on_mass | she/her, views mine",7215,2582,36,Thu May 23 00:06:47 +0000 2013,False,2021-07-29 23:59:36,0.16666666666666666
Thu Jul 29 23:59:36 +0000 2021,1420896824995598349,RT @timodonnell14: College students won't root for Team USA at Olympics https://t.co/6IjCEzrbhm via @YouTube,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,1,0,False,False,False,en,,timodonnell14;YouTube,2462213766;10228272,2462213766,timodonnell14,"bronx, new tork",i I am not a number... I am a free man.,7788,8538,662,Thu Apr 24 21:06:35 +0000 2014,False,2021-07-29 23:59:36,0.0
Thu Jul 29 23:59:36 +0000 2021,1420896825272242176,"RT @ITFTennis: Final Four bound

@AlexZverev defeats Jeremy Chardy 6-4 6-1 to set up an #Olympics semi-final meeting with Novak Djokovic

#…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,20,0,False,False,,en,Olympics,ITFTennis;AlexZverev,1224277500;1151879668854865920,1194735796814630919,norinor85776184,JAPAN,"Alexander zverev❤😘ドイツのテニス選手・サーシャの試合を
応援するのが趣味です。
＆数少ない好きな俳優さんだった春馬くん❤
喪失感が消えず、今や春馬沼にどっぷり浸かってしまっている状態です✿
無言フォロー、無言リツイートお許しください🙏",19,103,1,Wed Nov 13 21:56:39 +0000 2019,False,2021-07-29 23:59:36,0.0
Thu Jul 29 23:59:37 +0000 2021,1420896830305587201,"RT @AustralianOpen: Flying the flag for Team Switzerland.

🇨🇭 @BelindaBencic is enjoying a brilliant Olympic campaign, advancing to both th…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,9,0,False,False,,en,,AustralianOpen;BelindaBencic,17329538;2563909904,447513293,ImpieriFilippo,"Messina, Sicilia","Ciao sono Filippo, vengo da messina, single, cerco ragazze, sono un tifoso della @ScuderiaFerrari, @juventusfc, @ValeYellow46 e di Schumacher. ♑ 🇮🇹 🏅🥇🏆🇪🇺",1233,5003,252,Tue Dec 27 00:13:17 +0000 2011,False,2021-07-29 23:59:37,0.7
Thu Jul 29 23:59:37 +0000 2021,1420896828686487552,"RT @ESPNFC: Douglas Luiz posted this picture of Brazil's players watching Argentina getting knocked out of the Olympics.

This is how Emi M…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,1514,0,False,False,,en,,ESPNFC,18091004,1218706835353538561,BramaFlash,Burkina Faso,"Simple man👨‍💻
Pour l'inscription à la cryptomonaie YEM 
veuillez cliquer sur ci-dessous le lien. Pour des soucis DM pour pour vous aider.",2236,2146,0,Sun Jan 19 01:29:00 +0000 2020,False,2021-07-29 23:59:37,0.0
Thu Jul 29 23:59:37 +0000 2021,1420896827478405120,"@profjonny @JMAtakujiokubo Correct, he got that detail wrong. However the overall tone of the article does a lot be… https://t.co/fCsIdWQKA9","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",1.420874593032573e+18,1420874593032572930,481019414.0,481019414,profjonny,,,,,False,0,2,False,False,,en,,profjonny;JMAtakujiokubo,481019414;3723570493,49803715,JapanIntercult,Tokyo and Silicon Valley,"Consultant, author, mentor, educator and board director specializing in global communication, leadership, HR, & organization development. 日本語アカウント@JICRochelle",12060,814,458,Mon Jun 22 23:13:51 +0000 2009,False,2021-07-29 23:59:37,-0.25
Thu Jul 29 23:59:37 +0000 2021,1420896828145426434,"RT @callicrates_: Everything that used to be cool is no longer cool
- being a celebrity
- the Olympics
- watching pro sports
- concerts
- b…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,184,0,False,False,,en,,callicrates_,1079525481786036224,547647059,Balkan_Lion,DFW,,50,635,0,Sat Apr 07 14:30:45 +0000 2012,False,2021-07-29 23:59:37,0.35
Thu Jul 29 23:59:38 +0000 2021,1420896831635079171,"RT @Phemex_official: The #TokyoOlympics is finally here, so we are launching Phemex #OlympicsMadness! Prizes worth up to $6k! 💸 🎁

Get read…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,2451,0,False,False,,en,TokyoOlympics;OlympicsMadness,Phemex_official,1171719416389591041,262045347,goanrox,,#Bitcoin 🚀🚀,53,192,2,Mon Mar 07 06:49:16 +0000 2011,False,2021-07-29 23:59:38,0.1875
Thu Jul 29 23:59:39 +0000 2021,1420896836319993858,"RT @washingtonpost: When Biles mentioned that she had struggled with the twisties, former gymnasts flooded social media with empathy. Some…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,799,0,False,False,,en,,washingtonpost,2467791,791028818362458117,kairi_monster,she/her(making bigots big mad),"My views and profile are specifically my own, not representing my employer | Donate to #blacklivesmatter",72,195,0,Tue Oct 25 21:29:01 +0000 2016,False,2021-07-29 23:59:39,0.016666666666666666
Thu Jul 29 23:59:39 +0000 2021,1420896836617969664,RT @PGATOUR: The Olympics is sparking important conversations. https://t.co/ahtD5jz9yB,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,223,0,False,False,False,en,,PGATOUR,14063426,1027607988943708160,Eat_A_W,"Florida, USA",Alternative account to @ItSpursSZN,23,164,0,Thu Aug 09 17:30:11 +0000 2018,False,2021-07-29 23:59:39,0.4
Thu Jul 29 23:59:39 +0000 2021,1420896837494611969,"RT @ananavarro: This week:

Some politicized the Olympics, rooted against the US.

Some politicized mental health, attacked Simone Biles’ d…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,779,0,False,False,,en,,ananavarro,19568591,1196984983321231367,daisymaeloop,,,31,119,1,Wed Nov 20 02:54:13 +0000 2019,False,2021-07-29 23:59:39,-0.1
Thu Jul 29 23:59:40 +0000 2021,1420896838924718080,"RT @koryodynasty: Reuters: ""The short haircut of South Korean archer An San, who has won two gold medals at the Tokyo Olympics, has attract…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,57,0,False,False,,en,,koryodynasty,155488031,1019647928426672128,CatWeather,,,12,287,0,Wed Jul 18 18:19:45 +0000 2018,False,2021-07-29 23:59:40,0.0
Thu Jul 29 23:59:40 +0000 2021,1420896839751114753,My 3 year old just said “Tokyo is like … the biggest party”. Where’s the lie? #Olympics #TokyoOlympics,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,,en,Olympics;TokyoOlympics,,,3089253632,SrtaBalbo,,Wondering how to do what Beyoncé does.,27,216,0,Mon Mar 16 12:05:17 +0000 2015,False,2021-07-29 23:59:40,0.1
Thu Jul 29 23:59:40 +0000 2021,1420896841923760133,"RT @Tokyo2020: Competition Schedule - 3⃣0⃣ July 2021
Today’s #Tokyo2020 highlights: 

🔶Athletics begins 🏃
🔷First Badminton and Tennis medal…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,84,0,False,False,False,en,Tokyo2020,Tokyo2020,2249745696,327985101,MonicaZenari,,,43,60,5,Sat Jul 02 14:30:28 +0000 2011,False,2021-07-29 23:59:40,0.0
Thu Jul 29 23:59:40 +0000 2021,1420896842619887616,"@m_shadey since u all things Kings..is that ""our"" @KozNBCS calling badminton #Olympics?? I am pumped! Love koz!","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,37824437.0,37824437,m_shadey,,,,,False,0,1,False,False,,en,Olympics,m_shadey;KozNBCS,37824437;510928854,27308605,immen5,"Citrus Heights, CA","Analyst for the state of California by day. Astronomy, physics, and art  enthusiast by night!",27,276,0,Sat Mar 28 21:07:17 +0000 2009,False,2021-07-29 23:59:40,0.625
Thu Jul 29 23:59:41 +0000 2021,1420896845719490570,"RT @ATEEZUD: [210729] Instagram Story — @/bbt_brilliant12m

🔗 https://t.co/XsU1Sr0MPa
.
@ATEEZofficial #ATEEZ #에이티즈 #エイティーズ #OLYMPICS_LOVES…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,249,0,False,False,False,en,ATEEZ;에이티즈;エイティーズ,ATEEZUD;ATEEZofficial,1001051876404547585;923415570522914819,1364143382675615747,formyatinyheart,HongJoong's chaotic lil' heart,홍중: I hope the time that has stopped Won't make you lonely All of those hours I'll dedicate them to you (ATEEZ - Still Here),55,180,0,Tue Feb 23 09:21:55 +0000 2021,False,2021-07-29 23:59:41,-0.75
Thu Jul 29 23:59:41 +0000 2021,1420896843928645638,Who have the Olympics stream? 👀👀👀,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,,en,,,,236649179,OdellaBella,Jamaica,"Spicy mayhem. Caffeine advocate. Plantain aficionado. she/her/goodie

🇯🇲🥊🏖️💃",1052,507,10,Tue Jan 11 02:13:14 +0000 2011,False,2021-07-29 23:59:41,0.0
Thu Jul 29 23:59:42 +0000 2021,1420896849737797633,RT @1027KIISFM: #JacksonWang was an #Olympic bound professional fencer 🤺 and is collaborating with this years #Olympics  #KIISPepRally http…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,637,0,False,False,,en,JacksonWang;Olympic;Olympics;KIISPepRally,1027KIISFM,19046392,924631472262090753,agasevn,,"@GOT7Official 's one of igot7 ♡ czennie, bbhls ♡ she/her",887,864,4,Sun Oct 29 13:38:16 +0000 2017,False,2021-07-29 23:59:42,0.1
Thu Jul 29 23:59:42 +0000 2021,1420896849557217283,@Olympics I think Olympic athletes who competes should get paid. In light of all the money from commercial revenues the Olympics generates.,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.4208898052237804e+18,1420889805223780364,52422878.0,52422878,Olympics,,,,,False,0,3,False,False,,en,,Olympics,52422878,1413605454949670914,spinosaurus23,,,16,115,0,Fri Jul 09 21:06:33 +0000 2021,False,2021-07-29 23:59:42,0.2
Thu Jul 29 23:59:42 +0000 2021,1420896847950843909,"RT @BroncoSportsTF: TODAY'S THE DAY! Good luck to former Bronco @jordinandrade who is representing Cape Verde in Tokyo. 

Tune in to the Ol…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,15,0,False,False,,en,,BroncoSportsTF;jordinandrade,426463019;3534477614,710148877022732289,Young_Leo5,The track ,21| T&F 🚧🏃🏾‍♂️110HH PR: 14.30 but it’s 13 szn 🥶 #661 🇵🇷,692,618,2,Wed Mar 16 17:01:01 +0000 2016,False,2021-07-29 23:59:42,0.35
Thu Jul 29 23:59:42 +0000 2021,1420896849486045184,"Revoke their citizenship and ship them out to Cuba or North Korea.
#Woke_Culture #Left_Idiots  https://t.co/kCDzSiaOhY","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,,,,,,,False,0,0,False,False,False,en,Woke_Culture;Left_Idiots,,,1025399466,AthanasiouCccp,North America ,Capitalism leads to economic democracy. Socialism leads to the economic dictatorship of the elite.,5912,2788,63,Fri Dec 21 01:38:54 +0000 2012,False,2021-07-29 23:59:42,0.0
Thu Jul 29 23:59:43 +0000 2021,1420896855211188226,"RT @WorstYearPod: New Episode!

The Olympics is a Crime Against Humanity

The Olympics Shouldn't Exist, with @mollylambert from @NOlympicsL…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,43,0,False,False,,en,,WorstYearPod;mollylambert,1171149129369759744;136220221,1227047721904721920,thesapphicseas,,21 She/Her | Twitch mod for @sophietexas_ | I'm trans and gay and my body is 80% love,60,315,1,Tue Feb 11 01:52:37 +0000 2020,False,2021-07-29 23:59:43,0.17045454545454544
Thu Jul 29 23:59:43 +0000 2021,1420896851885129730,"RT @pharaohdudee: Age 23,First time olympics, already in Top 16, fighting against one of the best players known. 

You’ve already given you…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,19628,0,False,False,,en,,pharaohdudee,457330094,442096767,haziqrazak92,,Cari Ape Tu?,366,686,1,Tue Dec 20 19:03:25 +0000 2011,False,2021-07-29 23:59:43,0.75
Thu Jul 29 23:59:43 +0000 2021,1420896853013393408,RT @1027KIISFM: #JacksonWang was an #Olympic bound professional fencer 🤺 and is collaborating with this years #Olympics  #KIISPepRally http…,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,637,0,False,False,,en,JacksonWang;Olympic;Olympics;KIISPepRally,1027KIISFM,19046392,1269062669656485889,SoundOfBirdss,Thailand,˚ₓ ไอแอมอากาเซ่ของคุณต้วนแบมบี้คยอมมี่เพื่อนเจบีชายจินนุ้งแจพี่แจ็ค 💚 #GOT7 #IGOT7 ⇝,3,69,0,Sat Jun 06 00:25:03 +0000 2020,False,2021-07-29 23:59:43,0.1
Thu Jul 29 23:59:43 +0000 2021,1420896853361446916,"RT @pharaohdudee: Age 23,First time olympics, already in Top 16, fighting against one of the best players known. 

You’ve already given you…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,19628,0,False,False,,en,,pharaohdudee,457330094,802170142406754304,N_Nadiarazak,"Perlis, Malaysia",i miss u mum ❤,134,448,0,Fri Nov 25 15:20:40 +0000 2016,False,2021-07-29 23:59:43,0.75
Thu Jul 29 23:59:43 +0000 2021,1420896854557003780,"RT @washingtonpost: In the Olympic team final, Simone Biles planned to perform a 2½-twisting vault, but her mind stalled after just 1½ twis…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,3032,0,False,False,,en,,washingtonpost,2467791,131175226,hotincleveland,Ohio,Blue dot in red part of state. Living alone in the key of unity. She/her. I work in a school. Feeling optimistic for the first time since November 2016.,1204,721,86,Fri Apr 09 14:00:13 +0000 2010,False,2021-07-29 23:59:43,0.0
Thu Jul 29 23:59:43 +0000 2021,1420896854624116736,RT @ruskin_mark: Congratulations to Felipe Aisha Chow who ended her Tokyo Olympics experience on a high when she won the D final of the wom…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,2,0,False,False,,en,,ruskin_mark,1007024804862595073,65101419,MariefHull,Trinidad and Tobago,⚠️My views! Digital Media |Journalist |#Nailaddict @prettybusinesst 💅,1628,763,22,Wed Aug 12 17:38:23 +0000 2009,False,2021-07-29 23:59:43,0.08
Thu Jul 29 23:59:43 +0000 2021,1420896855383179267,Nice to hear Bruce’s voice #Olympics,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,1,False,False,,en,Olympics,,,47952682,willchalmers,melbourne,the most annoying person I know,122,403,1,Wed Jun 17 13:04:18 +0000 2009,False,2021-07-29 23:59:43,0.6
Thu Jul 29 23:59:44 +0000 2021,1420896858705068032,@R_Denhollander @LynnRaisman This is exactly what I was thinking. PTSD is so hard and healing is not linear. The Ol… https://t.co/Vo11xy9WGl,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.4207470848445235e+18,1420747084844523529,9.566134553348219e+17,956613455334821889,R_Denhollander,,,,,False,2,8,False,False,,en,,R_Denhollander;LynnRaisman,956613455334821889;372903893,1396232270600556546,tami_fawcett,"Santa Clarita, CA",Horses. Gymnastics. Self Love.,6,77,0,Sat May 22 22:31:42 +0000 2021,False,2021-07-29 23:59:44,-0.020833333333333343
Thu Jul 29 23:59:44 +0000 2021,1420896857690103808,"RT @OlgunUluc: Aron Baynes will miss the remainder of the Tokyo Olympics after suffering a neck injury, sources told ESPN. The injury occur…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,56,0,False,False,,en,,OlgunUluc,2211683917,113835705,ace3g,"San Antonio, Texas","Deductive reasoning, Reverse image searching Guru      
Favorite Teams: Spurs and NJ Devils
Sports: 🏀 Basketball | 🏓 Table Tennis | ⛳ Golf | 🥊 UFC",137,527,12,Sat Feb 13 05:57:06 +0000 2010,False,2021-07-29 23:59:44,0.0
Thu Jul 29 23:59:44 +0000 2021,1420896857476247557,@treyskittles @BlindMike_ Mike is not the loser here.  Nobody with a life watches the olympics.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.4208808975285862e+18,1420880897528586240,1.042745414951338e+18,1042745414951337985,treyskittles,,,,,False,0,0,False,False,,en,,treyskittles;BlindMike_,1042745414951337985;1187741078,129475043,hernandokeller,,,5,38,1,Sun Apr 04 11:59:13 +0000 2010,False,2021-07-29 23:59:44,0.0
